,ID,ID_2022,ID_2019,ID_2016,IntDate,Mode,STATE,PCODE_r,SAMPSRC,accesstype,PANEL_FLAG,PANEL,CITIZEN,AGE,A1,A2_1,A2_2,A2_3,A2_4,A3,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A5,A6,A7_1,A7_2,A7_3,A7_4,A7_5,A7_6,A7_7,A7_8,A9,A10,A11,A12_Order,A12a_1,A12a_2,A12a_3,A12a_4,A12a_5,A12a_6,A12a_7,A12a_8,A12_b,A12_c,A13_Order,A13_1,A13_2,A13_3,A13_4,A13_5,B1_r,B1_other_r,B2,B3,B4,B5,B6,B6a,B6b_1,B6b_2,B6b_3,B6b_4,B7,B8_1,B8_2,B8_3,B8_4,B8_5,B9_1_r,B9_1_other_r,B9_2_r,B9_2_other_r,B10,B11_1,B11_2,B12,B13,B14,B15_1,B15_2,B15_3,B15_4,B15_5,B15_6,B15_7,B15_8,B15b,B16,B17,B18_1,B18_2,B18_3,B18_4,B19_1,B19_2,B20_1,B20_2,B21_1,B21_2,C1_1,C1_2,C1_3,C1_4,C2_Order,C2_1,C2_2,C2_3,C2_4,C2_5,C2_6,C2_7,C2_8,C2_9,C3_Order,C3_1,C3_2,C3_3,C3_4,C3_5,C3_6,C3_7,C3_8,C3_9,C5,C6,C7,C8_1,C8_2,C8_3,C8_4,C8_5,C8_6,C9,C10,C11,C12b,C12c,C12d,C12e,C13_Order,C13_1,C13_2,C13_3,C13_4,C13_5,D1_Order,D1_1,D1_2,D1_3,D1_4,D1_6,D1_15,D1_10,D1_12,D1_13,D1_14,D2_Order,D2_1,D2_2,D2_3,D2_4,D2_6,D2_15,D2_10,D2_12,D2_13,D2_14,D3_1_Order,D3_1,D3_2_Order,D3_2,DVERB,D4_1,D4_2,D5_1,D5_2,D6_1,D6_2,D7_1,D7_2,D8_Order,D8_1,D8_2,D8_3,D8_4,D8_5,D8_6,D8_7,D8_8,D9_1,D9_2,D10_Order,D10_2,D10_3,D10a,E1,E2_Order,E2_3,E2_4,E2_6,E2_7,E6_Order,E6_2,E6_3,E6_5,E6_6,E6_7,E6a_1,E6a_2,E6a_3,E6a_4,E8_1_Order,E8_1,E8_2_Order,E8_2,F1,F2,F3,F4,F5_Order,F5_1,F5_2,F5_3,F5_6,F5_7,F5a,F6_Order,F6_1,F6_2,F6_3,F6a_Order,F6a_1,F6a_2,F6a_3,F6a_4,F6b,F6c,F7,F8_Order,F8_1,F8_2,F8_4,F8_5,F9,F10_Order,F10_1,F10_2,F10_3,F10_4,F10_5,F10_6,G1,G2,G3,G3_EDU,G4,G4_other,G5_Work,G5_Code_1d,G5_A_r,G5_B_r,G5_C_r,G5_D,G5_E,G5_F,G6,H1,H2,H2_AGE_GRP1,H2_AGE_GRP2,H3_1_r,H3_2_r,H3_3_r,H4,H5_1,H5_2,H6_r,H7,H8,I1,I1_other,I2_Work,I2_Code_1d,I2_A_r,I2_B_r,I3,I4,I5,I6,I6_other,J1,J2,J3,J4,J5,J6,J7,J8_1,J8_2,J8_3,J8_4,J8_5,J8_6,J8_7,J8_8,J9,W0,W1,W6,EDU_YOUTH,Panel_New,doutcome,devicetype,devicedets,GCCSA,SA2_r,LGA_r,CED_ABS,CED_AEC,weight_final,weight
63,31220059,,,,19-May-25,2,1,9,2,1,NA,NA,1,68,2,2,2,1,2,3,1,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,1,1,4,"_2,_5,_1,_3,_4,_6,_97,_na",0,1,0,0,0,0,0,0,1,998,"_3,_2,_1,_97,_na",0,0,0,1,0,2,9,3,1,4,4,999,999,999,999,999,999,999,999,999,999,999,999,999,9,999,9,NA,NA,NA,999,999,2,0,0,0,0,0,1,0,0,1,5,1,2,8,4,6,2,1,2,2,2,1,8,3,4,5,"c,d,e,b,g,a,i,h,f",2,1,2,1,2,2,2,2,2,"c,d,e,b,g,a,i,h,f",2,3,3,3,3,3,2,3,4,3,3,2,1,2,1,2,1,1,5,3,3,1,2,999,1,"a,d,b,c,e",999,3,2,1,1,"p,a,l,d,b,f,j,m,c,n",2,1,1,1,1,1,1,1,2,1,"p,a,l,d,b,f,j,m,c,n",3,2,998,1,1,1,3,1,1,3,"_15,_1,_12,_4,_2,_6,_10,_13,_3,_14,_na",4,"_15,_1,_12,_2,_6,_10,_13,_3,_14,_na",12,"To keep Liberals out - policies seemed to keep changing, not trustworthy. 
To keep Labor on its trajectory (although I dont agree with the massive renewals infrastructure destroying farm & natural bush). Greens are no longer about the environment. Human rights should be another party, not within Greens",5,4,2,2,4,4,2,2,"h,g,b,f,e,d,c,a",1,2,2,4,2,3,3,3,999,999,"c,b",4,1,4,3,"g,c,d,f",3,3,3,3,"b,f,c,e,g",1,1,1,1,2,1,2,2,1,"_4,_1,_2,_3,_na",3,"_4,_1,_2,_3,_na",999,2,4,4,4,"a,f,b,c,g",3,1,2,3,3,3,"c,b,a",2,3,3,"a,b,c,d",3,5,2,4,2,3,5,"e,a,b,d",2,4,3,2,1,"f,e,d,b,c,a",1,2,1,1,2,2,15,8,5,2,5,,1,5,9,9,9,5,2,2,2,2,1957,4,6,0,0,0,2,998,998,250000,5,1,NA,,NA,NA,9,9,NA,NA,NA,NA,,1,1,2,4,5,5,2,0,0,0,1,0,0,0,0,1,1,1,2,NA,3,1,1,6,2,9,9,131,388,3709.750799,0.416618042
64,31220062,,,,15-May-25,2,1,9,2,4,NA,NA,1,42,2,3,3,2,2,3,2,4,4,3,4,4,5,2,1,0,0,0,0,0,0,0,3,1,4,"_4,_6,_1,_3,_2,_5,_97,_na",0,1,0,0,0,0,0,0,6,2,"_1,_2,_3,_97,_na",0,0,0,1,0,11,9,3,3,4,2,3,999,3,3,3,3,3,10,3,2,5,0,11,9,11,9,2,998,998,2,1,5,0,1,0,0,0,1,0,0,2,2,4,5,2,7,0,998,998,998,2,998,2,2,5,5,0,"d,f,h,g,b,a,i,e,c",4,3,4,4,4,4,3,4,4,"d,f,h,g,b,a,i,e,c",2,2,2,2,3,2,2,3,2,4,1,1,2,2,2,1,1,2,5,5,5,3,1,2,3,"d,b,c,e,a",3,1,1,1,3,"d,l,a,j,p,n,m,b,c,f",1,1,1,2,1,3,1,1,1,1,"d,l,a,j,p,n,m,b,c,f",3,3,3,2,3,1,3,2,3,3,"_4,_12,_1,_10,_15,_14,_13,_2,_3,_6,_na",12,"_4,_1,_10,_15,_14,_13,_2,_3,_6,_na",2,There isn�t much to vote for in this country no proper conservative parties so I voted for the only person who I thought actually gives a [expletive removed] about the people in this country but even she has sold her party out to the liberals. Pauline Hanson if you couldn�t work it out. If politicians cared as much about people as they do some FAD maybe there could be some real change instead of just handing out money so that the low life�s in this country will vote them in. Capitalist Socialism yay.,4,5,3,3,5,5,3,3,"f,c,g,d,e,h,a,b",4,4,4,2,3,2,2,4,1,5,"c,b",1,1,2,2,"d,g,c,f",2,1,4,2,"f,c,e,g,b",3,2,1,3,3,2,3,3,2,"_2,_4,_1,_3,_na",4,"_2,_4,_1,_3,_na",1,2,3,2,1,"f,b,c,g,a",3,3,1,2,3,1,"a,b,c",2,4,4,"a,b,c,d",4,3,3,4,1,3,5,"b,e,a,d",1,5,4,1,3,"d,f,a,c,b,e",1,998,2,998,998,998,18,0,6,2,1,,1,1,9,9,9,4,2,1,2,1,1983,2,3,0,0,0,2,1,1,251500,6,1,NA,,NA,NA,9,9,NA,NA,NA,NA,,1,2,2,2,5,15,1,0,0,0,0,0,0,1,0,1,1,3,2,NA,3,1,1,6,1,9,9,108,406,45861.18929,5.150372602
65,31220064,,,,11-May-25,2,1,9,2,1,NA,NA,1,78,1,2,1,2,1,1,1,4,4,4,4,4,5,3,1,0,0,0,0,0,0,0,1,1,4,"_6,_4,_1,_3,_5,_2,_97,_na",0,0,0,0,0,0,1,0,1,998,"_1,_3,_2,_97,_na",0,0,0,1,0,3,9,2,1,4,3,4,1,1,1,1,1,3,5,2,6,5,1,96,9,3,9,2,2,NA,2,1,3,0,0,0,0,0,1,0,0,2,2,1,5,6,6,4,2,2,2,1,2,1,8,5,5,5,"g,c,i,h,b,f,a,d,e",2,2,2,3,2,2,2,3,2,"g,c,i,h,b,f,a,d,e",3,2,3,3,4,2,2,3,3,1,4,4,2,1,2,1,1,2,3,3,3,2,2,2,2,"d,c,e,a,b",3,4,3,1,1,"d,b,l,f,j,p,c,a,n,m",2,3,2,1,1,1,1,3,1,3,"d,b,l,f,j,p,c,a,n,m",3,3,3,1,3,3,1,3,3,3,"_4,_2,_12,_6,_10,_15,_3,_1,_14,_13,_na",10,"_4,_2,_12,_6,_15,_3,_1,_14,_13,_na",6,"I voted for an Independent because he is hard working in our electorate, is not in your face with election advertising, does not have to put other candidates down in order to win votes.",3,4,2,2,3,2,2,2,"h,a,f,b,g,e,d,c",2,2,3,2,3,3,2,4,97,97,"c,b",3,3,3,3,"g,d,f,c",3,4,3,3,"f,e,g,b,c",3,2,3,1,2,2,3,3,2,"_4,_2,_3,_1,_na",1,"_4,_2,_3,_1,_na",2,3,2,2,2,"f,c,g,a,b",3,3,2,3,2,2,"a,c,b",3,4,2,"a,b,c,d",3,3,1,3,1,2,3,"e,b,d,a",3,2,2,3,2,"d,e,f,c,a,b",1,2,2,1,2,2,16,0,1,2,5,,1,4,9,9,9,5,3,2,2,2,1947,4,7,0,0,0,2,3,3,251112,4,2,5,,1,8,9,9,3,1,1,2,,1,2,2,2,3,9,2,0,0,0,1,0,0,0,0,1,1,2,1,NA,1,1,0,12,2,9,9,107,460,6652.921954,0.747146498
66,31220071,,,,8-May-25,2,3,9,2,1,NA,NA,1,66,1,4,2,4,2,1,2,4,4,4,4,4,5,999,0,0,1,0,1,1,0,0,2,1,3,"_4,_5,_6,_2,_1,_3,_97,_na",0,1,0,0,0,0,0,0,4,999,"_1,_3,_2,_97,_na",0,0,0,1,0,2,9,2,1,3,1,1,2,2,999,999,999,1,4,8,5,10,8,2,9,2,9,2,NA,NA,2,1,2,1,0,0,0,0,0,0,0,1,1,5,4,10,2,8,998,1,2,1,2,1,10,3,8,7,"g,i,f,d,h,b,c,a,e",2,1,2,1,1,2,1,2,2,"g,i,f,d,h,b,c,a,e",999,3,2,4,4,2,3,3,3,2,4,3,2,1,2,2,2,2,3,5,5,1,2,1,1,"b,c,e,d,a",4,4,4,3,5,"j,l,m,p,n,d,b,f,c,a",2,1,3,2,2,2,2,1,1,2,"j,l,m,p,n,d,b,f,c,a",1,2,2,3,1,3,1,1,2,1,"_10,_12,_13,_15,_14,_4,_2,_6,_3,_1,_na",13,"_10,_12,_15,_14,_4,_2,_6,_3,_1,_na",6,I saw the 2 leaders and it was clear Labor was my choice and I also thought Labor needed another term in office to consolidate and it was easy to see Labor leader was confident and knew his stuff. Also in favour of the Voice.,3,4,1,2,2,2,1,1,"g,b,h,d,f,e,c,a",2,3,2,2,2,3,2,3,3,999,"b,c",3,2,5,4,"f,d,g,c",3,3,3,3,"c,e,g,f,b",5,3,3,1,3,1,2,3,1,"_3,_2,_4,_1,_na",1,"_3,_2,_4,_1,_na",3,2,2,1,3,"b,c,g,f,a",3,3,3,3,3,1,"a,c,b",2,3,2,"a,b,c,d",3,3,2,4,1,3,5,"d,b,e,a",2,3,2,1,2,"a,f,d,e,b,c",1,2,1,1,2,2,17,3,999,999,2,,1,2,9,9,9,999,3,2,1,2,1959,4,6,0,0,0,2,3,2,251500,6,1,NA,,NA,NA,9,9,NA,NA,NA,NA,,1,2,999,2,1,3,1,0,0,0,0,0,0,1,0,1,1,1,1,NA,1,1,0,8,6,9,9,311,440,4299.841412,0.48288729
67,31220076,,,,24-Jul-25,1,3,9,2,NA,NA,NA,2,33,3,4,3,3,2,3,2,4,3,4,4,4,5,3,1,0,0,0,0,0,0,0,4,97,4,"_1,_2,_3,_4,_5,_6,_97,_na",0,0,0,0,0,0,1,0,4,1,"_1,_2,_3,_97,_na",0,0,0,1,0,3,9,3,2,7,NA,3,3,2,2,2,2,3,5,5,5,5,5,996,9,996,9,NA,NA,NA,NA,1,6,0,0,0,0,0,0,1,0,4,4,4,5,5,5,5,2,2,1,1,998,998,7,2,5,5,"a,b,c,d,e,f,g,h,i",2,2,2,2,2,3,2,3,3,"a,b,c,d,e,f,g,h,i",2,3,3,2,2,3,2,3,3,3,1,1,2,2,2,2,2,2,3,2,2,1,2,3,1,"a,b,c,d,e",3,2,2,1,3,"a,b,c,d,e,f,g,h,i,j",1,1,1,1,1,2,1,1,1,1,"a,b,c,d,e,f,g,h,i,j",998,998,998,998,998,998,998,998,998,998,"_1,_2,_3,_4,_6,_10,_12,_13,_14,_15,_na",1,"_1,_2,_3,_4,_6,_10,_12,_13,_14,_15,_na",4,,2,3,3,3,3,4,3,3,"a,b,c,d,e,f,g,h",3,2,4,2,2,4,2,3,2,2,"b,c",2,1,2,2,"c,d,f,g",2,3,2,3,"a,b,c,d,e",4,2,4,2,4,3,3,3,4,"_1,_2,_3,_4,_na",3,"_1,_2,_3,_4,_na",1,3,2,1,3,"a,b,c,f,g",3,2,2,3,3,1,"a,b,c",3,4,3,"a,b,c,d",4,2,1,3,1,4,4,"a,b,d,e",2,2,1,1,3,"a,b,c,d,e,f",1,2,998,2,2,1,17,8,6,2,1,,1,3,9,9,9,4,2,1,2,1,1992,1,2,1,1,1,2,3,3,951111,6,2,1,,1,5,9,9,2,2,2,2,,5,1,2,3,4,17,2,0,1,0,0,0,0,0,0,2,2,3,2,NA,3,1,NA,NA,5,9,9,312,376,17308.10689,1.943761182
68,31220077,,,,22-May-25,2,5,9,2,4,NA,NA,1,44,3,4,2,2,3,3,3,4,4,4,4,4,5,999,1,0,0,0,0,0,0,0,4,3,4,"_4,_2,_5,_6,_1,_3,_97,_na",0,0,0,0,0,0,1,0,1,998,"_3,_1,_2,_97,_na",0,0,0,1,0,94,9,NA,2,4,4,999,999,999,999,999,999,1,999,999,999,999,999,999,9,999,9,NA,NA,NA,1,1,999,0,0,0,0,0,0,0,1,999,3,2,999,999,999,999,998,998,998,998,998,998,999,999,999,999,"c,g,b,a,h,e,i,f,d",999,999,999,999,999,999,999,999,999,"c,g,b,a,h,e,i,f,d",999,999,999,999,999,999,999,999,999,999,999,999,2,2,2,2,2,2,4,3,3,3,1,999,999,"e,c,b,a,d",3,3,3,3,3,"f,m,n,c,b,j,a,d,l,p",1,2,1,1,1,2,1,1,1,1,"f,m,n,c,b,j,a,d,l,p",998,998,998,998,998,998,998,998,998,998,"_6,_13,_14,_3,_2,_10,_1,_4,_12,_15,_na",12,"_6,_13,_14,_3,_2,_10,_1,_4,_15,_na",6,I voted for who I thought would be the best candidate,4,4,2,2,999,999,999,999,"c,b,e,h,g,f,a,d",3,3,4,3,3,3,3,3,2,5,"b,c",3,3,999,999,"f,g,c,d",999,999,999,999,"g,e,c,b,f",999,999,999,999,999,999,999,999,999,"_3,_4,_1,_2,_na",999,,NA,1,999,999,999,"g,c,b,a,f",999,999,999,999,999,999,"c,a,b",999,999,999,"a,b,c,d",999,999,999,999,999,999,999,"d,e,a,b",999,999,999,999,999,"c,e,a,d,b,f",999,999,998,999,998,999,16,0,1,2,1,,1,NA,9,9,9,999,999,999,999,2,1981,2,3,0,0,0,2,998,998,291199,6,1,NA,,NA,NA,9,9,NA,NA,NA,NA,,2,2,2,3,2,999,1,0,0,0,0,0,0,1,0,1,1,1,2,NA,3,1,0,8,10,9,9,502,433,14730.83681,1.654324702
69,31220080,,,,21-Jul-25,1,2,9,2,NA,NA,NA,1,30,2,4,1,3,2,1,3,4,4,4,4,4,5,2,0,0,1,0,0,0,0,0,1,1,3,"_1,_2,_3,_4,_5,_6,_97,_na",0,1,0,0,1,0,0,0,1,998,"_1,_2,_3,_97,_na",0,0,0,1,0,2,9,2,2,1,2,3,1,1,1,1,3,1,4,7,4,8,2,2,9,2,9,1,NA,NA,2,1,2,1,0,0,0,0,0,0,0,1,3,4,4,8,3,1,998,998,2,1,2,1,8,2,2,0,"a,b,c,d,e,f,g,h,i",1,2,2,2,3,2,2,2,1,"a,b,c,d,e,f,g,h,i",4,4,4,2,4,3,3,4,4,2,1,3,2,2,2,2,2,2,5,2,2,2,3,3,3,"a,b,c,d,e",4,2,3,2,1,"a,b,c,d,e,f,g,h,i,j",2,3,1,3,1,2,2,2,3,1,"a,b,c,d,e,f,g,h,i,j",998,3,1,998,1,1,1,1,998,1,"_1,_2,_3,_4,_6,_10,_12,_13,_14,_15,_na",6,"_1,_2,_3,_4,_6,_10,_12,_13,_14,_15,_na",14,,1,2,1,1,2,2,2,1,"a,b,c,d,e,f,g,h",1,2,3,3,3,3,2,4,2,1,"b,c",4,3,4,5,"c,d,f,g",5,3,5,4,"a,b,c,d,e",3,2,4,1,4,1,2,1,2,"_1,_2,_3,_4,_na",1,"_1,_2,_3,_4,_na",3,3,2,2,2,"a,b,c,f,g",3,3,3,3,3,2,"a,b,c",3,4,2,"a,b,c,d",5,4,1,2,2,4,2,"a,b,d,e",3,1,2,2,2,"a,b,c,d,e,f",1,2,1,1,2,2,18,6,3,1,1,,1,2,9,9,9,5,2,2,2,1,1995,1,2,0,7,7,2,2,2,999996,3,1,NA,,NA,NA,9,9,NA,NA,NA,NA,,2,2,2,2,5,25,1,0,0,0,0,0,0,1,0,1,1,4,1,NA,1,1,NA,NA,3,9,9,201,419,4067.8321,0.456831829
70,31220081,,,,22-May-25,2,1,9,2,1,NA,NA,1,35,2,4,1,4,1,3,2,4,4,4,4,4,5,999,1,0,0,0,0,0,0,0,3,3,4,"_1,_3,_2,_4,_5,_6,_97,_na",0,0,0,0,0,0,1,0,1,998,"_1,_3,_2,_97,_na",0,0,0,1,0,94,9,NA,1,3,2,3,3,2,2,2,2,3,3,7,3,6,1,2,9,2,9,1,NA,NA,1,1,1,0,1,0,0,0,0,0,0,2,4,4,6,7,5,5,2,2,2,2,998,998,6,3,5,5,"d,e,a,g,f,i,c,b,h",2,2,3,2,2,2,2,2,3,"d,e,a,g,f,i,c,b,h",3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,2,2,1,5,5,5,2,1,1,1,"d,a,b,e,c",1,2,3,1,4,"m,f,p,d,a,b,c,n,j,l",1,1,1,1,1,1,1,1,1,1,"m,f,p,d,a,b,c,n,j,l",3,2,3,998,3,998,2,1,2,3,"_13,_6,_15,_4,_1,_2,_3,_14,_10,_12,_na",14,"_13,_6,_15,_4,_1,_2,_3,_10,_12,_na",12,"Labor promised more childcare, Medicare bulk billing.",5,5,3,3,4,4,2,2,"g,a,b,f,c,h,d,e",3,3,3,3,5,3,1,5,1,1,"b,c",2,2,3,1,"f,d,g,c",1,4,1,5,"f,b,c,g,e",5,1,1,1,1,4,3,5,3,"_3,_2,_4,_1,_na",3,"_3,_2,_4,_1,_na",1,3,1,4,4,"f,a,b,g,c",2,2,3,2,2,3,"a,c,b",3,1,1,"a,b,c,d",5,1,1,5,2,5,5,"d,b,e,a",1,4,4,1,1,"a,b,e,f,c,d",2,998,998,998,998,1,18,7,2,1,1,,1,2,9,9,9,3,2,1,2,1,1990,2,3,999,999,999,2,998,998,951111,6,2,2,,1,2,9,9,2,2,2,94,,2,2,2,3,5,15,1,0,0,0,0,0,0,1,0,1,2,3,1,NA,1,1,0,8,1,9,9,136,473,11062.72464,1.242382825
71,31220083,,,,30-May-25,2,4,9,2,1,NA,NA,1,40,2,4,1,3,1,1,2,1,4,4,4,4,4,3,0,0,1,0,1,1,1,0,1,1,4,"_6,_2,_1,_3,_4,_5,_97,_na",1,1,0,0,1,1,0,0,6,1,"_3,_2,_1,_97,_na",0,0,0,1,0,2,9,2,2,6,2,4,2,1,2,1,2,2,4,9,4,6,0,2,9,2,9,1,NA,NA,2,2,2,0,0,0,0,0,1,0,0,1,1,1,4,6,5,3,2,2,1,1,2,1,6,4,5,1,"c,d,f,b,g,i,a,e,h",2,2,2,2,2,3,2,2,4,"c,d,f,b,g,i,a,e,h",2,3,2,2,2,3,2,3,3,3,1,2,2,2,2,2,2,1,4,3,2,2,2,1,1,"d,e,a,b,c",1,2,2,1,1,"d,n,l,j,b,m,p,c,a,f",2,1,2,2,1,2,1,1,2,1,"d,n,l,j,b,m,p,c,a,f",3,2,998,3,1,998,2,3,998,1,"_4,_14,_12,_10,_2,_13,_15,_3,_1,_6,_na",14,"_4,_12,_10,_2,_13,_15,_3,_1,_6,_na",6,"I was very undecided. The most I have ever been between Labour and Liberals. I felt the housing affordability policy by Labor was slightly better for low socio economic groups, which is why I ultimately voted Labor. However I feel both groups are ignoring the major issue of capital gains tax, investment properties, people investing in properties and renting them as holiday rentals, immigration which affect housing supply and availability and neither address this. Wealthy investors are protected and these leaders also own and rent multiple properties, so I feel they are protecting their own. I feel low socioeconomic groups are being driven into further poverty by no fault of their own through lack of basic housing, which leads to chronic stress and health issues and need genuine assistance with housing along with health care access. Labor offered slightly more promise of housing for this group, but not much, but more than Liberal so I voted for them, but only just.",3,4,2,2,3,3,2,2,"b,a,d,g,f,h,c,e",1,3,1,3,1,3,3,2,3,5,"c,b",3,1,4,5,"d,c,g,f",3,3,4,3,"f,g,b,c,e",4,3,4,1,4,1,2,2,1,"_2,_1,_4,_3,_na",1,"_2,_1,_4,_3,_na",3,3,3,1,2,"f,g,a,b,c",3,3,1,3,3,1,"c,b,a",2,2,2,"a,b,c,d",3,3,2,2,2,3,5,"b,a,e,d",4,2,1,1,2,"f,c,d,b,e,a",1,998,2,2,2,2,17,3,3,1,2,,1,5,9,9,9,5,2,2,2,2,1985,2,3,0,3,2,2,998,998,251500,4,1,NA,,NA,NA,9,9,NA,NA,NA,NA,,3,2,2,3,5,3,1,0,0,1,0,0,0,0,0,1,1,1,2,NA,3,1,0,12,7,9,9,410,410,3521.052018,0.395426506
72,31220085,,,,28-May-25,2,1,9,2,4,NA,NA,1,26,1,4,4,4,1,1,1,4,2,4,4,4,5,2,0,0,1,0,1,0,1,0,1,1,4,"_1,_3,_5,_4,_2,_6,_97,_na",1,1,0,0,1,1,0,0,4,1,"_3,_2,_1,_97,_na",0,0,0,1,0,2,9,1,1,5,2,2,2,1,1,1,3,1,3,7,4,8,1,2,9,2,9,1,NA,NA,2,1,2,1,0,0,0,0,0,0,0,1,2,1,3,8,1,5,2,1,1,1,2,1,9,2,3,6,"i,h,e,f,a,g,b,d,c",1,2,1,1,1,2,1,2,2,"i,h,e,f,a,g,b,d,c",2,3,2,2,2,3,2,4,3,2,3,3,1,2,2,1,2,1,3,2,1,1,3,2,2,"a,d,b,c,e",4,2,2,2,2,"p,l,j,a,d,m,b,f,c,n",1,1,1,1,1,2,1,2,3,2,"p,l,j,a,d,m,b,f,c,n",1,1,1,1,1,1,1,1,998,1,"_15,_12,_10,_1,_4,_13,_2,_6,_3,_14,_na",10,"_15,_12,_1,_4,_13,_2,_6,_3,_14,_na",2,"I believe labor represents interest of a broad demographic, where liberal reflects wealthy interests. I trust labor�s economy management more for short term benefits + long term investments.",4,2,1,1,2,2,1,1,"f,e,g,a,b,d,c,h",3,2,3,4,3,2,3,2,1,1,"c,b",4,1,3,4,"d,g,c,f",4,4,3,3,"b,f,c,e,g",4,4,5,5,2,2,1,2,1,"_2,_4,_1,_3,_na",1,"_2,_4,_1,_3,_na",3,3,3,3,3,"a,f,b,c,g",3,3,2,3,3,2,"c,b,a",2,2,2,"a,b,c,d",3,3,2,3,2,5,3,"b,e,a,d",5,2,2,4,2,"f,b,c,d,e,a",1,2,2,1,998,2,17,2,4,2,2,,1,2,9,9,9,2,2,2,2,2,1999,1,2,0,0,0,2,1,5,291199,1,2,6,,1,2,9,9,2,2,2,2,,3,2,2,3,5,9,1,0,0,0,0,0,0,1,0,1,1,2,1,NA,1,1,1,6,1,9,9,108,406,12196.74752,1.369737576
73,31220088,,,,17-May-25,2,2,9,2,4,NA,NA,1,39,1,4,1,3,1,1,2,3,2,4,4,4,5,1,0,0,0,0,0,0,1,0,1,1,3,"_1,_3,_6,_5,_4,_2,_97,_na",0,1,0,0,1,0,0,0,8,2,"_2,_3,_1,_97,_na",0,0,0,1,0,2,9,2,1,1,4,1,1,1,2,1,1,1,3,10,2,10,0,2,9,2,9,1,NA,NA,2,1,6,0,0,0,0,0,0,1,0,4,2,2,4,10,4,5,2,1,2,1,2,1,10,4,4,5,"b,i,h,d,f,g,e,c,a",2,1,1,1,2,1,2,1,1,"b,i,h,d,f,g,e,c,a",2,3,2,4,2,4,3,3,3,1,4,4,2,2,2,2,2,2,1,1,1,1,1,2,3,"c,b,d,e,a",1,4,5,1,1,"l,j,m,a,d,c,b,n,f,p",2,1,2,1,1,1,1,1,1,1,"l,j,m,a,d,c,b,n,f,p",1,1,1,1,1,998,1,1,2,1,"_12,_10,_13,_1,_4,_3,_2,_14,_6,_15,_na",14,"_12,_10,_13,_1,_4,_3,_2,_6,_15,_na",6,Primarily the policies of the party on immigration and healthcare.,3,3,2,1,1,1,1,1,"b,g,e,d,f,a,h,c",2,3,3,3,3,3,2,3,2,3,"c,b",3,1,5,3,"d,c,f,g",4,3,4,4,"e,c,f,g,b",3,2,1,1,1,3,3,3,1,"_2,_1,_3,_4,_na",3,"_2,_1,_3,_4,_na",1,3,3,2,4,"c,b,f,g,a",3,3,1,3,1,2,"b,c,a",3,2,1,"a,b,c,d",2,3,1,2,2,4,3,"b,a,d,e",4,1,2,5,1,"b,c,e,a,f,d",1,2,2,1,2,998,17,4,2,1,1,,1,2,9,9,9,5,2,2,1,1,1986,2,3,5,5,5,2,998,998,251500,3,2,2,,1,5,9,9,2,2,2,2,,3,2,1,3,5,17,1,0,0,0,0,0,0,1,0,1,2,3,1,NA,1,1,0,8,3,9,9,214,435,10090.12575,1.133156554
74,31220099,,,,8-Jul-25,1,3,9,2,NA,NA,NA,1,77,1,2,2,3,2,2,2,3,3,3,4,4,3,3,1,0,0,0,0,0,0,0,2,1,4,"_1,_2,_3,_4,_5,_6,_97,_na",0,0,0,0,0,0,1,0,3,1,"_1,_2,_3,_97,_na",0,0,0,1,0,3,9,3,1,2,3,4,2,2,2,2,2,2,5,8,2,9,1,1,9,96,9,2,NA,999,2,1,1,1,0,0,0,0,0,0,0,2,3,2,10,0,10,0,2,2,998,2,2,1,0,9,5,5,"a,b,c,d,e,f,g,h,i",3,2,3,3,3,3,3,3,3,"a,b,c,d,e,f,g,h,i",1,3,2,2,2,2,2,2,2,2,3,2,2,2,1,1,2,1,4,2,1,2,1,1,1,"a,b,c,d,e",2,4,2,2,2,"a,b,c,d,e,f,g,h,i,j",1,1,1,2,1,2,1,1,1,1,"a,b,c,d,e,f,g,h,i,j",2,2,2,3,2,3,2,2,3,3,"_1,_2,_3,_4,_6,_10,_12,_13,_14,_15,_na",1,"_1,_2,_3,_4,_6,_10,_12,_13,_14,_15,_na",2,,4,4,2,2,3,4,2,2,"a,b,c,d,e,f,g,h",2,3,3,2,3,999,999,999,4,4,"b,c",2,2,4,2,"c,d,f,g",2,3,3,3,"a,b,c,d,e",3,2,2,2,2,3,3,3,3,"_1,_2,_3,_4,_na",1,"_1,_2,_3,_4,_na",3,1,3,1,2,"a,b,c,f,g",3,3,2,2,2,3,"a,b,c",4,4,2,"a,b,c,d",3,3,2,3,1,3,4,"a,b,d,e",3,3,3,2,3,"a,b,c,d,e,f",1,1,1,2,2,2,16,2,2,1,5,,1,1,9,9,9,1,1,1,2,2,1948,4,7,0,0,0,2,3,3,951111,5,2,5,,1,1,9,9,1,1,2,1,,1,2,999,4,4,7,1,0,0,0,1,0,0,0,0,1,1,1,1,NA,1,1,NA,NA,6,9,9,311,440,1959.579526,0.220067662
